timestamp,rpm,temperature,vibration,oil_pressure,voltage
2025-01-01 03:08:11,1487.97,78.55,0.7649,4.86,224.31
2025-01-01 03:08:12,1486.45,77.97,0.7835,5.27,220.39
2025-01-01 03:08:13,1490.46,81.45,0.7252,4.84,220.74
2025-01-01 03:08:14,1478.73,79.58,0.7557,5.05,217.69
2025-01-01 03:08:15,1489.4,79.84,0.8031,5.09,217.24
2025-01-01 03:08:16,1488.39,79.09,0.7632,5.11,217.06
2025-01-01 03:08:17,1482.03,77.02,0.755,5.18,217.65
2025-01-01 03:08:18,1490.43,78.79,0.724,5.08,219.15
2025-01-01 03:08:19,1483.45,80.52,0.7748,4.98,218.06
2025-01-01 03:08:20,1502.81,80.25,0.7286,5.03,221.06
2025-01-01 03:08:21,1489.55,78.97,0.7704,5.03,221.03
2025-01-01 03:08:22,1493.48,79.11,0.729,4.94,223.48
2025-01-01 03:08:23,1489.7,79.42,0.761,4.96,217.24
2025-01-01 03:08:24,1491.12,78.41,0.7804,4.8,221.93
2025-01-01 03:08:25,1476.41,79.28,0.7509,5.03,220.41
2025-01-01 03:08:26,1495.92,78.13,0.7682,5.11,220.17
2025-01-01 03:08:27,1493.77,77.79,0.7714,4.82,219.55
2025-01-01 03:08:28,1469.88,78.63,0.8052,5.1,220.57
2025-01-01 03:08:29,1487.62,79.51,0.7767,4.9,220.39
2025-01-01 03:08:30,1498.48,78.05,0.7984,5.01,217.02
2025-01-01 03:08:31,1489.18,78.03,0.7709,5.06,221.86
2025-01-01 03:08:32,1485.94,79.12,0.7839,4.92,218.69
2025-01-01 03:08:33,1493.67,79.99,0.737,4.97,219.5
2025-01-01 03:08:34,1494.05,78.6,0.763,5.04,222.28
2025-01-01 03:08:35,1496.78,78.51,0.7546,4.86,219.33
2025-01-01 03:08:36,1489.41,78.58,0.7525,4.96,222.81
2025-01-01 03:08:37,1483.93,79.27,0.7806,5.07,222.84
2025-01-01 03:08:38,1476.53,77.02,0.7777,4.79,222.44
2025-01-01 03:08:39,1488.49,80.12,0.796,4.68,222.34
2025-01-01 03:08:40,1497.12,78.13,0.7634,5.09,222.38
2025-01-01 03:08:41,1493.15,77.86,0.7403,5.0,217.87
2025-01-01 03:08:42,1484.21,78.16,0.7991,5.01,218.42
2025-01-01 03:08:43,1474.37,78.44,0.7861,4.88,220.06
2025-01-01 03:08:44,1488.71,80.25,0.7762,5.0,217.97
2025-01-01 03:08:45,1490.51,79.16,0.7791,4.98,222.41
2025-01-01 03:08:46,1492.37,77.58,0.8112,5.02,223.27
2025-01-01 03:08:47,1482.29,80.64,0.8104,4.8,219.49
2025-01-01 03:08:48,1474.01,79.28,0.7607,5.13,220.87
2025-01-01 03:08:49,1487.54,78.66,0.7633,5.2,219.19
2025-01-01 03:08:50,1483.81,77.65,0.7813,5.04,222.07
2025-01-01 03:08:51,1495.12,77.65,0.7677,5.08,218.96
2025-01-01 03:08:52,1481.5,78.5,0.7866,4.82,220.03
2025-01-01 03:08:53,1489.6,78.71,0.7468,5.14,216.11
2025-01-01 03:08:54,1496.89,79.17,0.7634,5.12,227.33
2025-01-01 03:08:55,1482.14,79.52,0.7818,4.99,222.04
2025-01-01 03:08:56,1495.5,78.51,0.761,4.98,218.83
2025-01-01 03:08:57,1467.02,79.66,0.7314,4.93,220.1
2025-01-01 03:08:58,1475.73,78.24,0.7539,5.01,217.48
2025-01-01 03:08:59,1485.6,79.53,0.7978,5.09,219.6
2025-01-01 03:09:00,1474.06,77.79,0.7756,4.92,224.94
2025-01-01 03:09:01,1479.41,79.14,0.7813,5.19,217.35
2025-01-01 03:09:02,1487.37,78.11,0.7659,5.05,220.84
2025-01-01 03:09:03,1495.29,79.25,0.7856,4.9,221.15
2025-01-01 03:09:04,1482.46,79.01,0.8002,4.92,216.48
2025-01-01 03:09:05,1490.06,79.13,0.7501,5.3,216.85
2025-01-01 03:09:06,1493.53,78.15,0.7521,4.98,219.05
2025-01-01 03:09:07,1488.52,78.08,0.787,4.97,221.49
2025-01-01 03:09:08,1479.68,80.36,0.7772,4.81,220.81
2025-01-01 03:09:09,1492.96,80.76,0.7331,4.77,220.38
2025-01-01 03:09:10,1476.94,80.03,0.7515,4.78,219.28
2025-01-01 03:09:11,1495.45,77.75,0.7646,4.99,218.87
2025-01-01 03:09:12,1489.63,80.26,0.756,5.04,223.3
2025-01-01 03:09:13,1473.27,79.53,0.7694,4.94,217.82
2025-01-01 03:09:14,1492.9,80.38,0.7383,4.93,219.4
2025-01-01 03:09:15,1469.78,79.32,0.7688,4.94,221.68
2025-01-01 03:09:16,1482.34,78.22,0.7814,4.87,217.11
2025-01-01 03:09:17,1484.87,78.82,0.7713,4.9,219.41
2025-01-01 03:09:18,1473.11,78.07,0.7693,5.19,219.47
2025-01-01 03:09:19,1472.23,80.95,0.7569,4.88,215.1
2025-01-01 03:09:20,1483.64,77.84,0.7728,4.99,223.23
2025-01-01 03:09:21,1484.71,80.73,0.7849,5.14,220.83
2025-01-01 03:09:22,1492.54,78.68,0.8035,5.04,217.55
2025-01-01 03:09:23,1486.77,77.48,0.7485,5.07,220.56
2025-01-01 03:09:24,1492.51,80.14,0.7441,5.16,223.15
2025-01-01 03:09:25,1479.67,79.22,0.7886,5.09,217.59
2025-01-01 03:09:26,1503.21,78.51,0.7702,5.06,222.84
2025-01-01 03:09:27,1479.2,77.79,0.7687,5.14,223.13
2025-01-01 03:09:28,1495.05,79.96,0.7936,4.97,220.05
2025-01-01 03:09:29,1502.13,79.01,0.7721,4.87,220.79
2025-01-01 03:09:30,1480.66,80.25,0.7874,5.06,221.76
2025-01-01 03:09:31,1479.72,78.32,0.7413,4.95,221.04
2025-01-01 03:09:32,1489.22,78.94,0.7677,5.13,224.45
2025-01-01 03:09:33,1476.62,78.11,0.7823,4.96,221.34
2025-01-01 03:09:34,1486.65,80.53,0.78,4.82,219.47
2025-01-01 03:09:35,1491.59,78.64,0.7869,5.05,223.85
2025-01-01 03:09:36,1481.45,79.21,0.7742,4.99,219.79
2025-01-01 03:09:37,1481.1,80.31,0.7862,5.02,218.94
2025-01-01 03:09:38,1484.92,80.52,0.7469,5.12,222.76
2025-01-01 03:09:39,1467.65,80.29,0.7536,5.06,216.62
2025-01-01 03:09:40,1486.36,79.02,0.7777,5.0,219.09
2025-01-01 03:09:41,1485.14,77.51,0.7714,5.09,221.4
2025-01-01 03:09:42,1485.37,78.73,0.7534,5.07,218.72
2025-01-01 03:09:43,1490.28,79.37,0.7707,4.99,223.06
2025-01-01 03:09:44,1481.59,78.23,0.7713,4.89,218.97
2025-01-01 03:09:45,1491.9,78.59,0.7798,4.93,222.97
2025-01-01 03:09:46,1483.02,79.37,0.7836,5.1,219.44
2025-01-01 03:09:47,1478.77,79.99,0.7603,5.11,220.8
2025-01-01 03:09:48,1490.8,77.0,0.7462,4.94,220.75
2025-01-01 03:09:49,1485.52,79.38,0.7773,5.02,222.52
2025-01-01 03:09:50,1482.75,79.73,0.7308,4.94,216.78
2025-01-01 03:09:51,1474.86,79.92,0.7756,4.86,219.84
2025-01-01 03:09:52,1480.33,79.73,0.7509,4.97,217.97
2025-01-01 03:09:53,1496.03,78.4,0.7597,4.89,222.16
2025-01-01 03:09:54,1479.07,78.66,0.7511,5.02,222.91
2025-01-01 03:09:55,1480.29,79.56,0.7838,5.04,220.23
2025-01-01 03:09:56,1485.88,78.61,0.7383,4.87,220.86
2025-01-01 03:09:57,1487.8,80.16,0.7733,4.85,217.98
2025-01-01 03:09:58,1488.98,79.52,0.7693,4.89,220.1
2025-01-01 03:09:59,1484.92,78.88,0.7846,5.05,222.23
2025-01-01 03:10:00,1500.68,81.09,0.7999,5.0,218.2
2025-01-01 03:10:01,1485.0,77.97,0.7767,5.01,220.94
2025-01-01 03:10:02,1482.81,76.64,0.7735,5.02,219.58
2025-01-01 03:10:03,1481.73,77.7,0.7714,4.97,220.48
2025-01-01 03:10:04,1481.43,79.38,0.7263,5.0,218.85
2025-01-01 03:10:05,1484.18,80.14,0.7478,5.05,219.35
2025-01-01 03:10:06,1471.42,78.7,0.7767,4.92,219.79
2025-01-01 03:10:07,1476.8,79.7,0.7812,5.07,219.71
2025-01-01 03:10:08,1493.13,78.77,0.7604,4.98,219.97
2025-01-01 03:10:09,1487.68,78.32,0.7662,5.01,216.76
2025-01-01 03:10:10,1481.55,79.48,0.8056,5.16,219.64
2025-01-01 03:10:11,1491.53,79.08,0.7289,5.19,221.24
2025-01-01 03:10:12,1483.28,79.57,0.7741,4.91,216.98
2025-01-01 03:10:13,1488.2,81.15,0.8003,5.12,219.35
2025-01-01 03:10:14,1495.56,79.14,0.7489,4.95,219.09
2025-01-01 03:10:15,1493.52,77.65,0.7401,4.97,218.93
2025-01-01 03:10:16,1493.9,78.62,0.7712,5.03,221.02
2025-01-01 03:10:17,1482.52,78.13,0.7834,5.12,220.96
2025-01-01 03:10:18,1494.67,78.81,0.7725,5.09,217.71
2025-01-01 03:10:19,1498.82,79.2,0.7881,5.11,220.42
2025-01-01 03:10:20,1479.67,80.21,0.7664,4.95,219.32
2025-01-01 03:10:21,1503.48,78.96,0.7689,4.93,218.46
2025-01-01 03:10:22,1487.38,80.39,0.7676,5.06,220.39
2025-01-01 03:10:23,1488.19,78.19,0.7987,4.86,219.66
2025-01-01 03:10:24,1494.01,77.64,0.7701,5.02,217.23
2025-01-01 03:10:25,1500.48,78.68,0.7609,4.93,218.59
2025-01-01 03:10:26,1470.21,80.02,0.7675,5.05,219.53
2025-01-01 03:10:27,1488.87,79.09,0.7481,5.19,219.11
2025-01-01 03:10:28,1481.44,78.79,0.7627,5.07,218.89
2025-01-01 03:10:29,1489.56,79.21,0.7795,5.3,219.53
2025-01-01 03:10:30,1489.93,80.65,0.7591,4.85,219.06
2025-01-01 03:10:31,1485.6,79.43,0.7703,4.89,219.4
2025-01-01 03:10:32,1505.77,78.01,0.7756,4.99,222.13
2025-01-01 03:10:33,1488.77,76.64,0.7718,4.85,217.79
2025-01-01 03:10:34,1495.58,79.87,0.7434,5.1,219.72
2025-01-01 03:10:35,1487.27,80.92,0.7537,5.11,219.14
2025-01-01 03:10:36,1468.44,79.05,0.7926,4.79,219.53
2025-01-01 03:10:37,1487.75,78.46,0.768,4.86,219.4
2025-01-01 03:10:38,1472.83,79.26,0.7672,4.98,220.89
2025-01-01 03:10:39,1481.65,78.73,0.7822,4.93,219.08
2025-01-01 03:10:40,1496.27,78.87,0.7494,4.98,220.12
2025-01-01 03:10:41,1503.21,79.16,0.7895,5.03,222.25
2025-01-01 03:10:42,1499.56,78.95,0.809,5.01,219.25
2025-01-01 03:10:43,1491.84,80.27,0.7627,4.95,219.5
2025-01-01 03:10:44,1492.23,79.23,0.7751,4.98,224.41
2025-01-01 03:10:45,1488.05,78.4,0.76,4.79,219.03
2025-01-01 03:10:46,1474.41,80.31,0.7485,5.01,219.15
2025-01-01 03:10:47,1493.65,78.6,0.787,4.97,219.38
2025-01-01 03:10:48,1481.95,77.11,0.7988,4.81,220.81
2025-01-01 03:10:49,1485.43,80.12,0.8023,5.06,221.31
2025-01-01 03:10:50,1479.05,79.76,0.7624,4.82,217.87
2025-01-01 03:10:51,1477.79,80.17,0.7848,5.2,221.37
2025-01-01 03:10:52,1481.85,78.37,0.7711,5.05,222.62
2025-01-01 03:10:53,1481.6,77.25,0.7783,5.13,219.96
2025-01-01 03:10:54,1492.67,78.89,0.7566,5.08,219.97
2025-01-01 03:10:55,1483.28,77.84,0.7747,5.09,220.81
2025-01-01 03:10:56,1487.35,79.78,0.7613,5.07,220.22
2025-01-01 03:10:57,1492.14,79.41,0.7875,5.07,217.95
2025-01-01 03:10:58,1478.09,78.3,0.8101,5.03,220.08
2025-01-01 03:10:59,1468.56,79.47,0.7838,5.03,219.6
2025-01-01 03:11:00,1492.71,79.99,0.7782,4.9,216.7
2025-01-01 03:11:01,1496.58,78.25,0.7919,5.11,219.67
2025-01-01 03:11:02,1480.07,79.32,0.7997,5.09,219.39
2025-01-01 03:11:03,1492.8,81.41,0.8029,5.08,223.15
2025-01-01 03:11:04,1486.31,81.32,0.7677,4.97,219.62
2025-01-01 03:11:05,1480.72,78.05,0.7381,5.11,219.75
2025-01-01 03:11:06,1484.1,77.25,0.7669,4.94,217.87
2025-01-01 03:11:07,1487.74,78.34,0.7555,4.96,222.56
2025-01-01 03:11:08,1493.22,78.03,0.7954,4.92,221.02
2025-01-01 03:11:09,1488.74,80.24,0.7515,4.98,219.04
2025-01-01 03:11:10,1491.64,78.59,0.7635,5.14,220.04
2025-01-01 03:11:11,1486.0,77.19,0.7823,5.05,224.09
2025-01-01 03:11:12,1478.88,78.44,0.8112,5.06,216.89
2025-01-01 03:11:13,1485.51,80.37,0.7367,4.84,219.04
2025-01-01 03:11:14,1479.95,79.2,0.7458,5.05,219.24
2025-01-01 03:11:15,1503.86,80.11,0.7669,5.04,222.84
2025-01-01 03:11:16,1479.79,79.95,0.7384,4.92,218.62
2025-01-01 03:11:17,1484.07,79.51,0.7777,5.01,218.97
2025-01-01 03:11:18,1488.16,79.52,0.79,4.91,218.01
2025-01-01 03:11:19,1497.36,78.42,0.7936,5.06,220.58
2025-01-01 03:11:20,1490.37,77.64,0.7546,4.98,217.47
2025-01-01 03:11:21,1486.02,79.45,0.7841,5.04,219.65
2025-01-01 03:11:22,1486.77,80.51,0.7711,4.94,219.51
2025-01-01 03:11:23,1476.24,79.45,0.756,5.04,220.1
2025-01-01 03:11:24,1476.93,80.03,0.8097,5.07,222.87
2025-01-01 03:11:25,1493.47,79.32,0.7857,4.81,220.73
2025-01-01 03:11:26,1490.13,80.3,0.77,5.08,222.04
2025-01-01 03:11:27,1483.76,78.45,0.7804,4.96,221.33
2025-01-01 03:11:28,1490.26,78.35,0.7313,4.7,215.47
2025-01-01 03:11:29,1493.43,79.22,0.7613,5.08,220.75
2025-01-01 03:11:30,1501.73,79.0,0.7561,5.03,215.05
2025-01-01 03:11:31,1482.59,78.3,0.7931,4.8,222.21
2025-01-01 03:11:32,1500.12,78.85,0.7593,5.13,221.79
2025-01-01 03:11:33,1491.18,79.4,0.7553,5.1,222.82
2025-01-01 03:11:34,1471.02,80.04,0.7659,5.01,224.07
2025-01-01 03:11:35,1479.77,80.6,0.8191,5.02,219.05
2025-01-01 03:11:36,1500.27,78.78,0.7802,4.91,222.43
2025-01-01 03:11:37,1482.99,78.96,0.758,4.87,222.36
2025-01-01 03:11:38,1489.03,78.88,0.7565,4.85,219.97
2025-01-01 03:11:39,1487.54,77.6,0.7711,4.82,219.6
2025-01-01 03:11:40,1498.14,79.33,0.7733,5.06,220.8
2025-01-01 03:11:41,1470.35,79.27,0.755,5.11,221.72
2025-01-01 03:11:42,1497.33,79.53,0.7508,5.03,218.5
2025-01-01 03:11:43,1482.47,78.84,0.7714,5.1,221.51
2025-01-01 03:11:44,1464.44,79.21,0.7626,4.9,219.21
2025-01-01 03:11:45,1485.95,78.47,0.7803,4.87,218.47
2025-01-01 03:11:46,1478.18,79.75,0.7597,5.04,217.05
2025-01-01 03:11:47,1488.41,78.16,0.7719,4.81,220.18
2025-01-01 03:11:48,1482.4,79.1,0.7642,5.03,220.77
2025-01-01 03:11:49,1496.03,80.08,0.7674,4.95,218.42
2025-01-01 03:11:50,1475.21,78.03,0.8119,5.08,221.56
2025-01-01 03:11:51,1484.17,78.75,0.7474,5.09,219.26
2025-01-01 03:11:52,1488.52,77.96,0.7968,5.07,219.48
2025-01-01 03:11:53,1483.73,78.47,0.7448,4.81,220.24
2025-01-01 03:11:54,1479.9,79.26,0.8012,4.99,218.68
2025-01-01 03:11:55,1497.44,78.45,0.7623,4.92,221.02
2025-01-01 03:11:56,1479.56,77.92,0.763,5.06,221.29
2025-01-01 03:11:57,1487.03,81.9,0.7717,5.01,218.36
2025-01-01 03:11:58,1489.39,80.12,0.7855,5.14,218.73
2025-01-01 03:11:59,1476.85,78.97,0.7834,5.04,224.19
2025-01-01 03:12:00,1476.38,77.83,0.7701,5.01,215.09
2025-01-01 03:12:01,1496.61,78.41,0.799,5.04,221.39
2025-01-01 03:12:02,1484.24,78.96,0.7822,5.17,220.89
2025-01-01 03:12:03,1476.94,78.93,0.7645,5.01,220.95
2025-01-01 03:12:04,1483.65,80.29,0.7823,4.99,222.01
2025-01-01 03:12:05,1486.3,79.02,0.7641,5.05,219.42
2025-01-01 03:12:06,1481.8,78.99,0.7477,5.2,220.67
2025-01-01 03:12:07,1473.83,79.53,0.7965,5.01,220.14
2025-01-01 03:12:08,1471.7,78.44,0.7863,5.15,222.47
2025-01-01 03:12:09,1496.6,79.31,0.771,4.92,221.16
2025-01-01 03:12:10,1484.53,80.53,0.8235,5.02,214.86
2025-01-01 03:12:11,1486.41,79.28,0.7942,5.01,223.45
2025-01-01 03:12:12,1476.17,80.48,0.774,4.97,216.89
2025-01-01 03:12:13,1485.59,79.68,0.8071,4.95,219.59
2025-01-01 03:12:14,1485.83,79.74,0.7377,5.07,219.54
2025-01-01 03:12:15,1496.44,78.73,0.7822,4.97,222.07
2025-01-01 03:12:16,1483.63,78.94,0.7702,4.98,223.38
2025-01-01 03:12:17,1477.2,79.59,0.8068,4.77,219.32
2025-01-01 03:12:18,1499.15,79.6,0.7759,5.0,219.13
2025-01-01 03:12:19,1476.84,77.7,0.7696,5.13,219.82
2025-01-01 03:12:20,1471.25,78.47,0.743,5.01,222.01
2025-01-01 03:12:21,1482.93,79.6,0.7789,4.9,216.32
2025-01-01 03:12:22,1484.5,79.82,0.7754,5.08,224.79
2025-01-01 03:12:23,1491.51,78.73,0.7675,5.01,220.33
2025-01-01 03:12:24,1487.8,80.23,0.7682,4.94,222.6
2025-01-01 03:12:25,1488.34,80.15,0.7771,5.03,216.79
2025-01-01 03:12:26,1487.06,79.41,0.7655,4.96,219.14
2025-01-01 03:12:27,1477.01,80.14,0.7948,5.01,221.61
2025-01-01 03:12:28,1494.67,79.44,0.7694,5.12,218.67
2025-01-01 03:12:29,1484.22,80.1,0.7821,5.09,219.89
2025-01-01 03:12:30,1489.47,77.53,0.7933,5.09,217.37
2025-01-01 03:12:31,1498.98,77.73,0.7688,4.62,219.12
2025-01-01 03:12:32,1502.6,80.69,0.7728,5.12,219.49
2025-01-01 03:12:33,1479.51,78.81,0.7648,5.04,219.16
2025-01-01 03:12:34,1490.66,80.33,0.7927,4.99,220.11
2025-01-01 03:12:35,1484.98,77.12,0.8056,5.13,221.71
2025-01-01 03:12:36,1492.79,77.95,0.7669,5.01,217.61
2025-01-01 03:12:37,1497.18,77.52,0.7679,5.23,217.32
2025-01-01 03:12:38,1474.03,80.22,0.7914,4.96,220.75
2025-01-01 03:12:39,1486.37,78.35,0.7462,5.08,222.37
2025-01-01 03:12:40,1478.82,76.29,0.7827,4.96,219.76
2025-01-01 03:12:41,1483.42,77.94,0.7978,5.23,220.68
2025-01-01 03:12:42,1476.5,80.1,0.7743,4.9,220.82
2025-01-01 03:12:43,1492.92,79.17,0.7907,5.03,220.07
2025-01-01 03:12:44,1490.59,80.9,0.783,5.01,218.64
2025-01-01 03:12:45,1482.3,79.55,0.8041,4.99,213.68
2025-01-01 03:12:46,1493.17,79.28,0.7557,5.05,219.12
2025-01-01 03:12:47,1488.7,78.36,0.7695,5.16,223.19
2025-01-01 03:12:48,1488.81,79.97,0.8005,5.0,220.71
2025-01-01 03:12:49,1471.65,79.08,0.7717,5.08,218.01
2025-01-01 03:12:50,1503.06,79.77,0.7713,5.09,222.15
2025-01-01 03:12:51,1486.73,80.73,0.7649,4.87,220.4
2025-01-01 03:12:52,1493.38,79.75,0.7625,5.01,221.68
2025-01-01 03:12:53,1494.78,79.19,0.828,5.02,220.26
2025-01-01 03:12:54,1478.09,77.83,0.8127,4.8,218.08
2025-01-01 03:12:55,1473.04,77.73,0.7572,5.03,220.04
2025-01-01 03:12:56,1480.12,79.18,0.7674,4.98,222.49
2025-01-01 03:12:57,1494.48,79.18,0.7679,4.9,220.14
2025-01-01 03:12:58,1495.29,78.39,0.7694,4.98,222.14
2025-01-01 03:12:59,1494.59,79.77,0.7467,4.82,221.97
2025-01-01 03:13:00,1487.54,79.34,0.8046,4.82,219.48
2025-01-01 03:13:01,1478.44,79.52,0.7876,5.01,221.6
2025-01-01 03:13:02,1491.87,77.91,0.7718,4.9,218.32
2025-01-01 03:13:03,1490.06,78.94,0.7742,4.81,219.99
2025-01-01 03:13:04,1497.2,81.0,0.768,5.05,222.14
2025-01-01 03:13:05,1481.91,78.37,0.7584,4.92,220.23
2025-01-01 03:13:06,1469.04,79.7,0.7591,5.03,218.49
2025-01-01 03:13:07,1491.44,77.59,0.812,5.09,215.14
2025-01-01 03:13:08,1484.4,78.58,0.7767,4.96,222.95
2025-01-01 03:13:09,1478.85,79.81,0.7308,5.06,219.26
2025-01-01 03:13:10,1484.22,79.8,0.8284,5.2,219.93
2025-01-01 03:13:11,1493.08,78.67,0.7408,4.93,226.89
2025-01-01 03:13:12,1484.07,78.77,0.7765,5.04,222.59
2025-01-01 03:13:13,1486.67,80.14,0.8245,5.03,220.18
2025-01-01 03:13:14,1487.62,78.89,0.7608,4.91,219.3
2025-01-01 03:13:15,1487.07,78.93,0.8052,4.93,222.66
2025-01-01 03:13:16,1479.99,79.11,0.7683,5.04,216.78
2025-01-01 03:13:17,1489.11,80.36,0.7849,4.83,219.18
2025-01-01 03:13:18,1493.97,79.96,0.7745,5.0,221.46
2025-01-01 03:13:19,1481.4,77.9,0.7378,5.08,219.99
2025-01-01 03:13:20,1489.34,79.17,0.8266,4.85,223.13
2025-01-01 03:13:21,1488.53,78.62,0.7695,5.06,219.78
2025-01-01 03:13:22,1490.44,77.94,0.7555,4.95,221.3
2025-01-01 03:13:23,1485.61,79.43,0.7693,5.01,216.2
2025-01-01 03:13:24,1474.32,80.98,0.763,5.11,221.64
2025-01-01 03:13:25,1481.53,79.63,0.7366,5.14,221.31
2025-01-01 03:13:26,1491.6,79.93,0.7644,5.16,219.55
2025-01-01 03:13:27,1487.18,78.82,0.7776,5.0,220.01
2025-01-01 03:13:28,1487.13,79.51,0.7806,5.15,220.4
2025-01-01 03:13:29,1490.56,80.03,0.7875,5.15,219.52
2025-01-01 03:13:30,1478.99,78.5,0.7848,5.03,219.32
2025-01-01 03:13:31,1486.99,80.78,0.7297,5.03,220.5
2025-01-01 03:13:32,1495.89,77.8,0.797,4.94,218.75
2025-01-01 03:13:33,1485.48,80.16,0.7961,4.94,220.17
2025-01-01 03:13:34,1478.34,80.18,0.7821,4.92,221.31
2025-01-01 03:13:35,1486.82,78.69,0.8043,4.91,221.34
2025-01-01 03:13:36,1495.47,80.07,0.7886,5.05,222.24
2025-01-01 03:13:37,1474.81,81.39,0.7729,5.03,221.22
2025-01-01 03:13:38,1483.37,78.35,0.7775,4.95,215.98
2025-01-01 03:13:39,1472.98,80.89,0.7639,5.04,219.86
2025-01-01 03:13:40,1486.31,80.09,0.7832,4.99,219.4
2025-01-01 03:13:41,1487.51,80.28,0.7742,5.04,220.69
2025-01-01 03:13:42,1472.51,81.72,0.7771,5.13,219.89
2025-01-01 03:13:43,1494.12,79.42,0.7943,5.02,219.74
2025-01-01 03:13:44,1484.25,79.76,0.7902,5.15,219.06
2025-01-01 03:13:45,1489.37,78.45,0.735,5.07,219.13
2025-01-01 03:13:46,1490.45,78.63,0.7514,5.0,218.24
2025-01-01 03:13:47,1487.69,78.93,0.7895,5.08,219.6
2025-01-01 03:13:48,1484.6,78.12,0.7318,4.9,223.04
2025-01-01 03:13:49,1477.32,79.87,0.7885,5.09,219.98
2025-01-01 03:13:50,1474.42,79.12,0.7832,5.0,220.22
2025-01-01 03:13:51,1483.13,79.28,0.7744,5.09,218.07
2025-01-01 03:13:52,1496.78,78.9,0.76,5.25,220.02
2025-01-01 03:13:53,1493.71,78.88,0.7849,5.15,218.43
2025-01-01 03:13:54,1484.47,77.65,0.7743,4.91,220.74
2025-01-01 03:13:55,1495.33,78.72,0.8018,5.03,220.55
2025-01-01 03:13:56,1489.84,79.64,0.7751,4.87,220.39
2025-01-01 03:13:57,1480.28,78.35,0.7643,5.06,221.84
2025-01-01 03:13:58,1492.43,80.95,0.788,4.78,217.66
2025-01-01 03:13:59,1483.28,79.55,0.7407,4.91,222.07
2025-01-01 03:14:00,1485.69,79.16,0.806,5.04,218.34
2025-01-01 03:14:01,1486.71,79.12,0.7829,4.99,220.79
2025-01-01 03:14:02,1485.81,80.49,0.7937,4.99,222.03
2025-01-01 03:14:03,1473.52,79.13,0.815,5.07,219.38
2025-01-01 03:14:04,1484.09,79.58,0.7656,4.98,220.07
2025-01-01 03:14:05,1479.15,79.77,0.754,5.07,216.73
2025-01-01 03:14:06,1479.04,79.96,0.7951,5.08,218.91
2025-01-01 03:14:07,1483.96,78.33,0.7638,4.9,218.85
2025-01-01 03:14:08,1482.14,78.2,0.7735,4.93,220.91
2025-01-01 03:14:09,1471.15,78.0,0.7971,5.07,216.27
2025-01-01 03:14:10,1479.17,78.08,0.7958,4.89,216.26
2025-01-01 03:14:11,1484.72,78.91,0.7923,4.89,218.45
2025-01-01 03:14:12,1481.54,80.44,0.7879,4.94,218.94
2025-01-01 03:14:13,1479.94,80.13,0.7797,5.11,216.35
2025-01-01 03:14:14,1481.1,79.45,0.7807,4.91,222.48
2025-01-01 03:14:15,1490.6,78.38,0.7641,5.12,222.05
2025-01-01 03:14:16,1479.53,79.83,0.7716,5.02,222.06
2025-01-01 03:14:17,1490.78,81.32,0.7822,5.17,220.93
2025-01-01 03:14:18,1487.62,78.29,0.7746,4.88,220.84
2025-01-01 03:14:19,1484.38,78.51,0.7724,4.95,220.2
2025-01-01 03:14:20,1475.03,79.23,0.7731,4.89,218.3
2025-01-01 03:14:21,1468.63,79.85,0.802,5.13,222.44
2025-01-01 03:14:22,1488.6,78.68,0.7616,5.21,224.52
2025-01-01 03:14:23,1482.33,80.25,0.7629,4.96,220.85
2025-01-01 03:14:24,1477.15,78.2,0.7663,5.01,223.76
2025-01-01 03:14:25,1475.85,80.19,0.7405,5.16,219.13
2025-01-01 03:14:26,1484.69,78.34,0.8001,5.08,220.47
2025-01-01 03:14:27,1476.19,79.24,0.7889,5.1,223.42
2025-01-01 03:14:28,1485.99,77.88,0.7856,5.02,220.29
2025-01-01 03:14:29,1479.99,79.28,0.7726,5.06,219.38
2025-01-01 03:14:30,1489.75,78.59,0.7943,5.05,220.36
2025-01-01 03:14:31,1473.97,77.74,0.7343,4.93,218.78
2025-01-01 03:14:32,1473.61,77.96,0.8245,4.85,217.93
2025-01-01 03:14:33,1475.66,78.79,0.7948,4.92,221.77
2025-01-01 03:14:34,1479.25,79.49,0.7863,4.87,220.65
2025-01-01 03:14:35,1474.89,78.74,0.763,4.91,219.81
2025-01-01 03:14:36,1489.16,79.1,0.7894,5.05,216.74
2025-01-01 03:14:37,1490.18,79.93,0.8095,5.02,218.43
2025-01-01 03:14:38,1478.38,79.02,0.7775,5.08,220.31
2025-01-01 03:14:39,1486.76,78.59,0.8368,4.98,217.83
2025-01-01 03:14:40,1491.04,80.92,0.7868,4.95,217.64
2025-01-01 03:14:41,1477.98,80.29,0.7665,4.93,220.49
2025-01-01 03:14:42,1474.2,80.84,0.7845,5.02,217.76
2025-01-01 03:14:43,1475.1,79.54,0.7893,4.92,218.46
2025-01-01 03:14:44,1472.55,78.1,0.7469,5.24,221.61
2025-01-01 03:14:45,1478.42,78.87,0.7888,5.11,218.07
2025-01-01 03:14:46,1496.32,80.69,0.8129,5.15,218.97
2025-01-01 03:14:47,1474.25,79.77,0.7708,4.91,219.31
2025-01-01 03:14:48,1470.1,79.39,0.8116,5.05,220.47
2025-01-01 03:14:49,1492.59,80.51,0.7778,4.98,219.42
2025-01-01 03:14:50,1477.59,80.14,0.7987,4.87,218.82
